17.8238712,8.9469287,8.5942113,4.2632362
16.9510988,8.5199332,9.5820274,4.3051013
16.0608539,29.5476612,11.8940560,21.1516874
17.1263973,11.0494251,11.2209948,15.5202672
18.1058906,8.8870944,10.7024455,7.0059499
18.1562979,9.9945959,10.1921655,10.2511478
28.7925733,9.8294878,9.4135150,8.5561440
27.1535434,9.7958201,9.1012545,8.0341799
25.6572608,9.7493649,8.8358955,7.5541110
24.2724130,9.6902232,8.6143591,7.0995947
22.9757143,9.6197347,8.4340633,6.6516074
21.7494738,9.5403409,8.2924456,6.2221091
20.5790841,9.4526632,8.1875048,5.7974994
19.4530803,9.3581735,8.1170487,5.3857078
18.3619282,9.2574510,8.0791387,4.9704969
17.2980450,9.1520965,8.0712531,4.5639099
16.2550122,9.0427693,25.3618642,-16.3515274
16.5005764,7.8851240,14.5893338,-2.9141966
16.0366832,7.4498717,15.2656595,-7.5774674
22.0000000,12.7279221,4.2426407,18.6335541
21.1728456,11.5622511,4.7787849,13.4561769
20.4316120,10.7868769,5.4881553,10.3535564
19.7033871,10.1687953,6.3755085,7.9656679
18.9514884,9.6322348,7.4187558,6.0209035
18.1579091,9.1416323,8.5796070,4.9899595
17.3386426,8.6653352,9.8796810,5.4856722
16.5467729,8.1695294,11.5104887,4.7805383
16.2468739,29.7770661,11.9660409,20.9554486
17.3386106,9.3955412,11.3028094,9.3616880
17.4864369,10.4154937,10.7207721,12.5223044
18.2848466,9.6802816,10.2475367,9.2453462
29.1351314,9.8234615,9.4482360,8.5817438
27.4782027,9.7961083,9.1308624,8.0732990
25.9667157,9.7525784,8.8608893,7.5953304
24.5695268,9.6953714,8.6350539,7.1408483
23.2628872,9.6263502,8.4507060,6.6917436
22.0287002,9.5482168,8.3052307,6.2635642
20.8519197,9.4614420,8.1966780,5.8373564
19.7208833,9.3678025,8.1227784,5.4271546
18.6257577,9.2676568,8.0816933,5.0114473
17.5588198,9.1627834,8.0708656,4.6040713
16.5134879,9.0538650,25.8392587,-16.3081056
16.1652596,8.0033031,15.0900264,-4.3323855
15.9172505,7.5691726,15.4443735,-7.6851271
22.0000000,7.7781746,9.1923882,0.5615703
21.0001601,7.7528870,9.2225678,0.4889462
20.0004633,7.7264781,9.2537357,0.4110962
19.0008211,7.6997184,9.2849377,0.3300547
18.0011648,7.6733229,9.3152772,0.2478544
17.0014474,24.3324035,9.3439409,23.1200114
15.7049971,6.1423199,13.4086306,-3.5367487
13.8583155,28.6766982,11.7976567,23.4679368
14.3252043,27.6564354,10.8196288,23.1340518
15.2834269,27.0420927,10.1219321,22.4312906
16.9434985,13.2284768,9.6662062,22.0931120
28.6145601,9.7283335,9.4407535,8.2230157
27.0034496,9.7561246,9.1230006,7.9155363
25.5151949,9.7313439,8.8539353,7.5085930
24.1326153,9.6818626,8.6293523,7.0833078
22.8362832,9.6166321,8.4462885,6.6507849
21.6096690,9.5403972,8.3020964,6.2311121
20.4386177,9.4546870,8.1947656,5.8105385
19.3119284,9.3616438,8.1220247,5.4028423
18.2201090,9.2619274,8.0819854,4.9897700
17.1556312,9.1573317,8.0721128,4.5843852
16.1120898,9.0486017,25.1846997,-16.3287078
16.7883410,7.8338328,14.2347633,-1.6994375
16.1130344,7.3926298,15.1661092,-7.4721444
22.0000000,7.0710678,9.8994949,-2.2729135
21.0026221,7.1664329,9.7711757,-1.8261475
20.0070684,7.2650200,9.6534111,-1.3980456
19.0116820,7.3626056,9.5467729,-0.9953737
18.0154718,7.4554783,9.4517662,-0.6289664
17.0179988,23.1092327,9.3685585,23.1013849
14.1122914,29.4267536,12.9938422,23.2857753
14.3307871,28.0997842,11.7817687,23.1298806
14.9496291,27.2100016,10.8875620,22.6739023
16.1101626,18.1163221,10.2611424,22.2050741
28.3908393,10.0230632,9.5095603,9.4048467
26.6648967,9.8701679,9.1871744,8.4202236
25.1314495,9.7935561,8.9093166,7.8039654
23.7249370,9.7250042,8.6752770,7.2929228
22.4136837,9.6518193,8.4829032,6.8176836
21.1768849,9.5721860,8.3297623,6.3767106
19.9984219,9.4848797,8.2139930,5.9409174
18.8662270,9.3912723,8.1332940,5.5256847
17.7701982,9.2912893,8.0858931,5.1050952
16.2921391,8.1279871,14.8794651,-2.9889496
15.7997314,7.6701911,15.6499974,-7.9766574
22.0000000,6.3639610,10.6066017,-1.7011645
21.0014690,6.4278830,10.5031815,-1.8474263
20.0052713,6.5137832,10.3805665,-2.0246654
19.0118363,6.6253492,10.2370087,-2.2439173
18.0217658,6.7675351,10.0703048,-2.5165299
17.0359001,22.7248370,9.8778860,22.7291165
16.1228730,6.1836319,11.1724554,-1.0838066
13.3031895,28.6372868,11.8698513,23.8545241
13.5838150,27.4417769,10.7719192,23.2050020
14.2548783,26.6763243,9.9703833,22.5842308
15.4846936,19.2843480,9.4151201,22.9964283
29.0572766,12.1189201,9.0989224,16.8429818
26.7605251,10.3299733,8.8882736,9.7949246
25.1799237,9.9888212,8.6614620,8.2717138
23.7855857,9.8094034,8.4696881,7.3986401
22.5008501,9.6779979,8.3153056,6.7674037
21.2917011,9.5613981,8.1979942,6.2160662
20.1390396,9.4502371,8.1156842,5.7345055
19.0288858,9.3386384,8.0669786,5.2725535
17.9513893,9.2256937,8.0495035,4.8266949
16.8987182,9.1110762,26.6780079,-16.0850684
15.7707310,8.1881157,15.9114336,-6.5640449
15.8285006,7.7564983,15.6234953,-7.4685121
